"date","Area","sector","type","value","concept"
2003-03-31,"Rangitikei District","All sectors","mean_rent",113.356060606061,"Start date, Flow"
2003-03-31,"Taupo District","All sectors","mean_rent",187.815768115942,"Start date, Flow"
2003-03-31,"Upper Hutt City","All sectors","mean_rent",181.950102564103,"Start date, Flow"
2003-03-31,"South Waikato District","All sectors","mean_rent",110.070164609053,"Start date, Flow"
2003-03-31,"South Wairarapa District","All sectors","mean_rent",144.703846153846,"Start date, Flow"
2003-03-31,"Whanganui District","All sectors","mean_rent",120.623786407767,"Start date, Flow"
2003-03-31,"Hauraki District","All sectors","mean_rent",144.286057692308,"Start date, Flow"
2003-03-31,"Far North District","All sectors","mean_rent",155.346823529412,"Start date, Flow"
2003-03-31,"Tasman District","All sectors","mean_rent",217.170432692308,"Start date, Flow"
2003-03-31,"Timaru District","All sectors","mean_rent",130.039836065574,"Start date, Flow"
2003-03-31,"Westland District","All sectors","mean_rent",113.630188679245,"Start date, Flow"
2003-03-31,"Marlborough District","All sectors","mean_rent",173.983428571429,"Start date, Flow"
2003-03-31,"Whakatane District","All sectors","mean_rent",167.17125,"Start date, Flow"
2003-03-31,"Waimakariri District","All sectors","mean_rent",192.010526315789,"Start date, Flow"
2003-03-31,"Waitomo District","All sectors","mean_rent",108.762264150943,"Start date, Flow"
2003-03-31,"Stratford District","All sectors","mean_rent",104.888888888889,"Start date, Flow"
2003-03-31,"Wairoa District","All sectors","mean_rent",101.870212765957,"Start date, Flow"
2003-03-31,"Ruapehu District","All sectors","mean_rent",102.136086956522,"Start date, Flow"
2003-03-31,"Thames Coromandel District","All sectors","mean_rent",168.000326530612,"Start date, Flow"
2003-03-31,"Carterton District","All sectors","mean_rent",155.05,"Start date, Flow"
2003-03-31,"Hurunui District","All sectors","mean_rent",143.785294117647,"Start date, Flow"
2003-03-31,"South Taranaki District","All sectors","mean_rent",124.150290697674,"Start date, Flow"
2003-03-31,"MacKenzie District","All sectors","mean_rent",126.309523809524,"Start date, Flow"
2003-03-31,"Waitaki District","All sectors","mean_rent",120.783644859813,"Start date, Flow"
2003-03-31,"Buller District","All sectors","mean_rent",108.559215686275,"Start date, Flow"
2003-03-31,"Kaipara District","All sectors","mean_rent",131.046153846154,"Start date, Flow"
2003-03-31,"Kawerau District","All sectors","mean_rent",118.433333333333,"Start date, Flow"
2003-03-31,"Grey District","All sectors","mean_rent",127.785432098765,"Start date, Flow"
2003-03-31,"Central Hawkes Bay District","All sectors","mean_rent",129.087311827957,"Start date, Flow"
2003-03-31,"Otorohanga District","All sectors","mean_rent",118.08125,"Start date, Flow"
2003-03-31,"Kaikoura District","All sectors","mean_rent",141.7,"Start date, Flow"
2003-03-31,"Waimate District","All sectors","mean_rent",108.722222222222,"Start date, Flow"
2003-06-30,"Dunedin City","All sectors","mean_rent",171.987223851417,"Start date, Flow"
2003-06-30,"Chatham Islands","All sectors","mean_rent",309.808450165502,"Start date, Flow"
2003-06-30,"Wellington City","All sectors","mean_rent",285.066136936937,"Start date, Flow"
2003-06-30,"Tasman District","All sectors","mean_rent",220.100200803213,"Start date, Flow"
2003-06-30,"Christchurch City","All sectors","mean_rent",215.440142606955,"Start date, Flow"
2003-06-30,"Palmerston North City","All sectors","mean_rent",172.496331236897,"Start date, Flow"
2003-06-30,"Clutha District","All sectors","mean_rent",111.314615384615,"Start date, Flow"
2003-06-30,"Upper Hutt City","All sectors","mean_rent",174.747593220339,"Start date, Flow"
2003-06-30,"Invercargill City","All sectors","mean_rent",157.891949152542,"Start date, Flow"
2003-06-30,"Porirua City","All sectors","mean_rent",181.749450549451,"Start date, Flow"
2003-06-30,"Central Otago District","All sectors","mean_rent",168.76,"Start date, Flow"
2003-06-30,"Whangarei District","All sectors","mean_rent",169.675945945946,"Start date, Flow"
2003-06-30,"Western Bay of Plenty District","All sectors","mean_rent",194.006883561644,"Start date, Flow"
2003-06-30,"Napier City","All sectors","mean_rent",180.491725352113,"Start date, Flow"
2003-06-30,"Queenstown Lakes District","All sectors","mean_rent",277.235054347826,"Start date, Flow"
2003-06-30,"Central Hawkes Bay District","All sectors","mean_rent",143.353921568627,"Start date, Flow"
2003-06-30,"Nelson City","All sectors","mean_rent",224.346153846154,"Start date, Flow"
2003-06-30,"New Plymouth District","All sectors","mean_rent",185.032693498452,"Start date, Flow"
2003-06-30,"Whakatane District","All sectors","mean_rent",178.009382239382,"Start date, Flow"
2003-06-30,"South Waikato District","All sectors","mean_rent",119.978873239437,"Start date, Flow"
2003-06-30,"Tauranga City","All sectors","mean_rent",223.092307692308,"Start date, Flow"
2003-06-30,"Rotorua District","All sectors","mean_rent",170.054424242424,"Start date, Flow"
2003-06-30,"Hamilton City","All sectors","mean_rent",207.315200210748,"Start date, Flow"
2003-06-30,"Taupo District","All sectors","mean_rent",193.973190348525,"Start date, Flow"
2003-06-30,"Hutt City","All sectors","mean_rent",195.129795321637,"Start date, Flow"
2003-06-30,"Gisborne District","All sectors","mean_rent",142.993842239186,"Start date, Flow"
2003-06-30,"Whanganui District","All sectors","mean_rent",129.590425531915,"Start date, Flow"
2003-06-30,"South Taranaki District","All sectors","mean_rent",124.099079754601,"Start date, Flow"
2003-06-30,"Selwyn District","All sectors","mean_rent",222.815384615385,"Start date, Flow"
2003-06-30,"Waikato District","All sectors","mean_rent",155.63353909465,"Start date, Flow"
2003-06-30,"Waitaki District","All sectors","mean_rent",122.920731707317,"Start date, Flow"
2003-06-30,"Far North District","All sectors","mean_rent",163.707066666667,"Start date, Flow"
2003-06-30,"Waimakariri District","All sectors","mean_rent",196.711555555556,"Start date, Flow"
2003-06-30,"Marlborough District","All sectors","mean_rent",185.898692810458,"Start date, Flow"
2003-06-30,"Hastings District","All sectors","mean_rent",174.714736842105,"Start date, Flow"
2003-06-30,"Kapiti Coast District","All sectors","mean_rent",205.47461928934,"Start date, Flow"
2003-06-30,"Timaru District","All sectors","mean_rent",130.234640522876,"Start date, Flow"
2003-06-30,"Matamata Piako District","All sectors","mean_rent",151.277511961722,"Start date, Flow"
2003-06-30,"Ashburton District","All sectors","mean_rent",166.197278911565,"Start date, Flow"
2003-06-30,"Southland District","All sectors","mean_rent",127.586290322581,"Start date, Flow"
2003-06-30,"Waitomo District","All sectors","mean_rent",117.973469387755,"Start date, Flow"
2003-06-30,"Horowhenua District","All sectors","mean_rent",141.99128440367,"Start date, Flow"
2003-06-30,"Thames Coromandel District","All sectors","mean_rent",170.212556053812,"Start date, Flow"
2003-06-30,"Waipa District","All sectors","mean_rent",188.949270516717,"Start date, Flow"
2003-06-30,"Stratford District","All sectors","mean_rent",110.563636363636,"Start date, Flow"
2003-06-30,"Waimate District","All sectors","mean_rent",115.944444444444,"Start date, Flow"
2003-06-30,"Kaipara District","All sectors","mean_rent",137.116860465116,"Start date, Flow"
2003-06-30,"Tararua District","All sectors","mean_rent",107.975925925926,"Start date, Flow"
2003-06-30,"Wairoa District","All sectors","mean_rent",109.419387755102,"Start date, Flow"
2003-06-30,"Hauraki District","All sectors","mean_rent",145.951052631579,"Start date, Flow"
2003-06-30,"Buller District","All sectors","mean_rent",117.410714285714,"Start date, Flow"
2003-06-30,"Masterton District","All sectors","mean_rent",149.638613861386,"Start date, Flow"
2003-06-30,"Ruapehu District","All sectors","mean_rent",134.178828828829,"Start date, Flow"
2003-06-30,"Gore District","All sectors","mean_rent",117.507792207792,"Start date, Flow"
2003-06-30,"Rangitikei District","All sectors","mean_rent",115.806338028169,"Start date, Flow"
2003-06-30,"Grey District","All sectors","mean_rent",130.876,"Start date, Flow"
2003-06-30,"Manawatu District","All sectors","mean_rent",155.74375,"Start date, Flow"
2003-06-30,"South Wairarapa District","All sectors","mean_rent",143.6396,"Start date, Flow"
2003-06-30,"Kawerau District","All sectors","mean_rent",121.145833333333,"Start date, Flow"
2003-06-30,"Carterton District","All sectors","mean_rent",143.75,"Start date, Flow"
2003-06-30,"Otorohanga District","All sectors","mean_rent",125.755882352941,"Start date, Flow"
2003-06-30,"Hurunui District","All sectors","mean_rent",152.441489361702,"Start date, Flow"
2003-06-30,"Kaikoura District","All sectors","mean_rent",180.227272727273,"Start date, Flow"
2003-06-30,"Opotiki District","All sectors","mean_rent",134.304347826087,"Start date, Flow"
2003-06-30,"MacKenzie District","All sectors","mean_rent",121.9,"Start date, Flow"
2003-06-30,"Westland District","All sectors","mean_rent",125.835897435897,"Start date, Flow"
2003-09-30,"Grey District","All sectors","mean_rent",135.945148514851,"Start date, Flow"
2003-09-30,"Waikato District","All sectors","mean_rent",163.839748953975,"Start date, Flow"
2003-09-30,"Chatham Islands","All sectors","mean_rent",310.099912624699,"Start date, Flow"
2003-09-30,"Whangarei District","All sectors","mean_rent",172.807269180754,"Start date, Flow"
2003-09-30,"Hamilton City","All sectors","mean_rent",208.503051881994,"Start date, Flow"
2003-09-30,"Rotorua District","All sectors","mean_rent",174.0875,"Start date, Flow"
2003-09-30,"Dunedin City","All sectors","mean_rent",204.66402617398,"Start date, Flow"
2003-09-30,"Tararua District","All sectors","mean_rent",117.54368,"Start date, Flow"
2003-09-30,"New Plymouth District","All sectors","mean_rent",176.659417613636,"Start date, Flow"
2003-09-30,"Wellington City","All sectors","mean_rent",274.697651489216,"Start date, Flow"
2003-09-30,"Upper Hutt City","All sectors","mean_rent",180.069602272727,"Start date, Flow"
2003-09-30,"Western Bay of Plenty District","All sectors","mean_rent",194.691371237458,"Start date, Flow"
2003-09-30,"Hutt City","All sectors","mean_rent",197.033279924599,"Start date, Flow"
2003-09-30,"Taupo District","All sectors","mean_rent",197.428753180662,"Start date, Flow"
2003-09-30,"Porirua City","All sectors","mean_rent",201.286666666667,"Start date, Flow"
2003-09-30,"Waipa District","All sectors","mean_rent",186.194050991501,"Start date, Flow"
2003-09-30,"Christchurch City","All sectors","mean_rent",215.999569967457,"Start date, Flow"
2003-09-30,"Tauranga City","All sectors","mean_rent",225.474534161491,"Start date, Flow"
2003-09-30,"Hastings District","All sectors","mean_rent",173.552995391705,"Start date, Flow"
2003-09-30,"Whakatane District","All sectors","mean_rent",178.941233766234,"Start date, Flow"
2003-09-30,"Queenstown Lakes District","All sectors","mean_rent",280.971574344023,"Start date, Flow"
2003-09-30,"Central Otago District","All sectors","mean_rent",168.70303030303,"Start date, Flow"
2003-09-30,"Kapiti Coast District","All sectors","mean_rent",209.679906542056,"Start date, Flow"
2003-09-30,"Napier City","All sectors","mean_rent",185.592450832073,"Start date, Flow"
2003-09-30,"Masterton District","All sectors","mean_rent",148.544052863436,"Start date, Flow"
2003-09-30,"Manawatu District","All sectors","mean_rent",153.609137055838,"Start date, Flow"
2003-09-30,"Marlborough District","All sectors","mean_rent",182.792957746479,"Start date, Flow"
2003-09-30,"Far North District","All sectors","mean_rent",167.011730279898,"Start date, Flow"
2003-09-30,"Waitaki District","All sectors","mean_rent",128.290909090909,"Start date, Flow"
2003-09-30,"Palmerston North City","All sectors","mean_rent",178.181464174455,"Start date, Flow"
2003-09-30,"Thames Coromandel District","All sectors","mean_rent",176.313,"Start date, Flow"
2003-09-30,"South Taranaki District","All sectors","mean_rent",132.202617801047,"Start date, Flow"
2003-09-30,"Whanganui District","All sectors","mean_rent",126.818181818182,"Start date, Flow"
2003-09-30,"Nelson City","All sectors","mean_rent",220.687918871252,"Start date, Flow"
2003-09-30,"Invercargill City","All sectors","mean_rent",156.088503787879,"Start date, Flow"
2003-09-30,"Southland District","All sectors","mean_rent",142.097058823529,"Start date, Flow"
2003-09-30,"South Wairarapa District","All sectors","mean_rent",142.039024390244,"Start date, Flow"
2003-09-30,"Kaipara District","All sectors","mean_rent",144.991954022988,"Start date, Flow"
2003-09-30,"Waimakariri District","All sectors","mean_rent",190.9779342723,"Start date, Flow"
2003-09-30,"Hauraki District","All sectors","mean_rent",149.101351351351,"Start date, Flow"
2003-09-30,"Westland District","All sectors","mean_rent",129.205245901639,"Start date, Flow"
2003-09-30,"Tasman District","All sectors","mean_rent",215.332592592593,"Start date, Flow"
2003-09-30,"Gisborne District","All sectors","mean_rent",149.163116883117,"Start date, Flow"
2003-09-30,"Kaikoura District","All sectors","mean_rent",168.711111111111,"Start date, Flow"
2003-09-30,"South Waikato District","All sectors","mean_rent",118.602510460251,"Start date, Flow"
2003-09-30,"Buller District","All sectors","mean_rent",116.704918032787,"Start date, Flow"
2003-09-30,"Central Hawkes Bay District","All sectors","mean_rent",139.048412698413,"Start date, Flow"
2003-09-30,"Timaru District","All sectors","mean_rent",133.314046822742,"Start date, Flow"
2003-09-30,"Carterton District","All sectors","mean_rent",149.024390243902,"Start date, Flow"
2003-09-30,"Opotiki District","All sectors","mean_rent",129.017441860465,"Start date, Flow"
2003-09-30,"Clutha District","All sectors","mean_rent",112.588461538462,"Start date, Flow"
2003-09-30,"Rangitikei District","All sectors","mean_rent",113.123232323232,"Start date, Flow"
2003-09-30,"Ruapehu District","All sectors","mean_rent",124.8,"Start date, Flow"
2003-09-30,"Selwyn District","All sectors","mean_rent",211.015151515152,"Start date, Flow"
2003-09-30,"Gore District","All sectors","mean_rent",111.562359550562,"Start date, Flow"
2003-09-30,"Ashburton District","All sectors","mean_rent",147.94964028777,"Start date, Flow"
2003-09-30,"Waimate District","All sectors","mean_rent",102.881818181818,"Start date, Flow"
2003-09-30,"Horowhenua District","All sectors","mean_rent",145.353135313531,"Start date, Flow"
2003-09-30,"Wairoa District","All sectors","mean_rent",111.530681818182,"Start date, Flow"
